actor_count	actors	category	cover_url	id	is_playable	is_watched	rank	rating	regions	release_date	score	title	types	url	vote_count
3	[艾迪·墨菲, 马丁·劳伦斯, 奥巴·巴巴图德]	犯罪	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2187053539.jpg	1306914	True	False	219	[8.2, 45]	[美国]	1999-04-16	8.2	人生	[喜剧, 犯罪, 剧情]	https://movie.douban.com/subject/1306914/	578
9	[徐峥, 黄渤, 余男, 多布杰, 王双宝, 巴多, 杨新鸣, 郭虹, 陶虹]	犯罪	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2159072475.jpg	3804891	True	False	220	[8.1, 40]	[中国大陆]	2013-12-03	8.1	无人区	[剧情, 犯罪, 西部]	https://movie.douban.com/subject/3804891/	261408
15	[乌玛·瑟曼, 刘玉玲, 薇薇卡·福克斯, 达丽尔·汉纳, 大卫·卡拉丁, 迈克尔·马德森, 朱莉·德赖弗斯, 栗山千明, 千叶真一, 刘家辉, 迈克尔·帕克斯, 迈克尔·鲍文, 国村隼, 大叶健二, 风祭由纪]	犯罪	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p820453760.jpg	1291580	True	False	221	[8.1, 40]	[美国]	2003-09-29	8.1	杀死比尔	[动作, 犯罪, 惊悚]	https://movie.douban.com/subject/1291580/	185527
12	[弗朗卡·波滕特, 莫里茨·布莱布特罗伊, 赫伯特·克瑙普, 妮娜·皮媞, 阿敏·罗德, 约阿希姆·克罗尔, 路德格·皮斯特, 苏珊娜·冯·博尔索迪, 塞巴斯蒂安·席佩尔, 朱丽叶·林迪希, 拉尔斯·鲁道夫, 海诺·费尔希]	犯罪	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p453894815.jpg	1292275	True	False	222	[8.1, 40]	[德国]	1998-08-20	8.1	罗拉快跑	[动作, 犯罪, 惊悚]	https://movie.douban.com/subject/1292275/	148511
12	[元斌, 金赛纶, 坦纳永·王特拉库, 金太勋, 金熙元, 宋永彰, 李宗弼, 金圣武, 金孝书, 白秀莲, 郭度沅, 洪晓熙]	犯罪	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p1187020899.jpg	4249355	True	False	223	[8.1, 40]	[韩国]	2011-09-16	8.1	孤胆特工	[剧情, 动作, 犯罪, 惊悚]	https://movie.douban.com/subject/4249355/	115574
40	[尼古拉斯·凯奇, 约翰·库萨克, 约翰·马尔科维奇, 文·瑞姆斯, 科尔姆·米尼, 麦凯尔泰·威廉逊, 尼克·齐兰德, 大卫·查普尔, 雷切尔·蒂科汀, 史蒂夫·布西密, 丹尼·特雷霍, 迈克·康纳·盖尼, 兰德里·阿尔伯特, 莫妮卡·波特, 杰西·博雷格, 何塞·祖尼加, 耐德·巴拉米, 约翰·罗斯留斯, 弗瑞德里克·林恩, 安吉拉·范泽斯通, 道格·休切逊, 大卫·莱姆希, 埃米里奥·瑞弗拉, 格雷格·科林斯, 唐·戴维斯, 雷诺里·圣地亚哥, Steve Eastin, 布伦丹·凯利, Carl Ciarfalio, Marty McSorley, Bob Stephenson, Scott Ditty, Conrad Goode, Mario Roberts, Ty Granderson Jones, Earl Billings, Billy Devlin, Mark Ginther, Thomas Rosales Jr., Eddie Perez]	犯罪	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p1185211399.jpg	1300618	True	False	224	[8.1, 40]	[美国]	1997-06-06	8.1	空中监狱	[动作, 犯罪, 惊悚]	https://movie.douban.com/subject/1300618/	109635
16	[让·雷诺, 娜塔莉·波特曼, 加里·奥德曼, 丹尼·爱罗, 彼得·阿佩尔, 迈克尔·巴达鲁科, 艾伦·格里尼, 伊丽莎白·瑞根, 卡尔·马图斯维奇, 弗兰克·赛格, 麦温, 乔治·马丁, 罗伯特·拉萨多, 亚当·布斯奇, 马里奥·托迪斯科, 萨米·纳塞利]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p511118051.jpg	1295644	True	False	1	[9.4, 50]	[法国]	1994-09-14	9.4	这个杀手不太冷	[剧情, 动作, 犯罪]	https://movie.douban.com/subject/1295644/	836910
25	[莱昂纳多·迪卡普里奥, 约瑟夫·高登-莱维特, 艾伦·佩吉, 汤姆·哈迪, 渡边谦, 迪利普·劳, 基里安·墨菲, 汤姆·贝伦杰, 玛丽昂·歌迪亚, 皮特·波斯尔思韦特, 迈克尔·凯恩, 卢卡斯·哈斯, 李太力, 克莱尔·吉尔蕾, 马格努斯·诺兰, 泰勒·吉蕾, 乔纳森·吉尔, 水源士郎, 冈本玉二, 厄尔·卡梅伦, 瑞恩·海沃德, 米兰达·诺兰, 拉什·费加, 蒂姆·科勒赫, 妲露拉·莱莉]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p513344864.jpg	3541415	True	False	2	[9.2, 50]	[美国, 英国]	2010-09-01	9.2	盗梦空间	[剧情, 动作, 科幻, 悬疑, 冒险]	https://movie.douban.com/subject/3541415/	765148
10	[周星驰, 吴孟达, 朱茵, 蔡少芬, 蓝洁瑛, 莫文蔚, 罗家英, 刘镇伟, 陆树铭, 李健仁]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2455050536.jpg	1292213	True	False	3	[9.2, 45]	[香港, 中国大陆]	2014-10-24	9.2	大话西游之大圣娶亲	[动作, 冒险, 喜剧, 奇幻, 爱情]	https://movie.douban.com/subject/1292213/	489579
7	[三船敏郎, 志村乔, 稻叶义男, 宫口精二, 千秋实, 加东大介, 木村功]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p647099823.jpg	1295399	True	False	4	[9.2, 45]	[日本]	1954-04-26	9.2	七武士	[动作, 冒险, 剧情]	https://movie.douban.com/subject/1295399/	74608
16	[维果·莫腾森, 伊利亚·伍德, 西恩·奥斯汀, 丽芙·泰勒, 伊恩·麦克莱恩, 奥兰多·布鲁姆, 凯特·布兰切特, 米兰达·奥图, 安迪·瑟金斯, 雨果·维文, 多米尼克·莫纳汉, 比利·博伊德, 马尔顿·索克斯, 卡尔·厄本, 克里斯托弗·李, 约翰·瑞斯-戴维斯]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1910825503.jpg	1291552	True	False	5	[9.1, 45]	[美国, 新西兰]	2004-03-12	9.1	指环王3：王者无敌	[剧情, 动作, 奇幻, 冒险]	https://movie.douban.com/subject/1291552/	285012
9	[爱德华·诺顿, 布拉德·皮特, 海伦娜·伯翰·卡特, 扎克·格雷尼尔, 米特·洛夫, 杰瑞德·莱托, 艾恩·贝利, 里奇蒙德·阿奎特 , 乔治·马奎尔]	动作	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p1910926158.jpg	1292000	False	False	6	[9.0, 45]	[美国, 德国]	1999-09-10	9.0	搏击俱乐部	[剧情, 动作, 悬疑, 惊悚]	https://movie.douban.com/subject/1292000/	404884
33	[克里斯蒂安·贝尔, 希斯·莱杰, 艾伦·艾克哈特, 迈克尔·凯恩, 玛吉·吉伦哈尔, 加里·奥德曼, 摩根·弗里曼, 莫尼克·加布里埃拉·库尔内, 罗恩·迪恩, 基里安·墨菲, 黄经汉, 内斯特·卡博内尔, 埃里克·罗伯茨, 里特奇·科斯特, 安东尼·迈克尔·豪尔, 基斯·斯扎拉巴基克, 柯林·麦克法兰, 约书亚·哈尔托, 美琳达·麦格劳, 内森·甘宝, 迈克尔·维约, 迈克尔·斯托扬诺夫, 威廉·斯米利, 丹尼·高德林, 迈克尔·加·怀特, 马修·奥尼尔, 威廉·菲德内尔, 欧鲁米基·欧拉乌米, 格雷格·比姆, 爱利克·赫尔曼, 毕崔斯·罗森, 文森佐·尼克力, 陈冠希]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p462657443.jpg	1851857	True	False	7	[9.0, 45]	[美国, 英国]	2008-07-14	9.0	蝙蝠侠：黑暗骑士	[剧情, 动作, 科幻, 犯罪, 惊悚]	https://movie.douban.com/subject/1851857/	319771
10	[巴斯特·基顿, 玛丽昂·马克, 格伦·卡文德, 吉姆·法利, 弗雷德里克·弗鲁姆, 查尔斯·亨利·史密斯, 弗兰克·巴恩斯, 乔·基顿, 麦克·多林, 汤姆·纳恩]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2248676081.jpg	1292778	True	False	8	[9.0, 45]	[美国]	1926-12-31	9.0	将军号	[剧情, 喜剧, 动作, 战争, 冒险]	https://movie.douban.com/subject/1292778/	7469
10	[周星驰, 吴孟达, 罗家英, 蓝洁瑛, 莫文蔚, 江约诚, 陆树铭, 刘镇伟, 朱茵, 李健仁]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1280323646.jpg	1299398	True	False	9	[8.9, 45]	[香港, 中国大陆]	2014-10-24	8.9	大话西游之月光宝盒	[喜剧, 动作, 爱情, 奇幻, 冒险, 古装]	https://movie.douban.com/subject/1299398/	395840
15	[伊利亚·伍德, 西恩·奥斯汀, 伊恩·麦克莱恩, 维果·莫腾森, 奥兰多·布鲁姆, 凯特·布兰切特, 肖恩·宾, 克里斯托弗·李, 雨果·维文, 丽芙·泰勒, 安迪·瑟金斯, 伊安·霍姆, 多米尼克·莫纳汉, 萨拉·贝克, 约翰·瑞斯-戴维斯]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1354436051.jpg	1291571	True	False	10	[8.9, 45]	[新西兰, 美国]	2002-04-04	8.9	指环王1：魔戒再现	[剧情, 动作, 奇幻, 冒险]	https://movie.douban.com/subject/1291571/	300431
18	[伊利亚·伍德, 西恩·奥斯汀, 伊恩·麦克莱恩, 维果·莫腾森, 奥兰多·布鲁姆, 克里斯托弗·李, 丽芙·泰勒, 安迪·瑟金斯, 雨果·维文, 卡尔·厄本, 凯特·布兰切特, 多米尼克·莫纳汉, 大卫·文翰, 比利·博伊德, 布拉德·道里夫, 伯纳德·希尔, 约翰·瑞斯-戴维斯, 米兰达·奥图]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p909265336.jpg	1291572	True	False	11	[8.9, 45]	[美国, 新西兰]	2003-04-25	8.9	指环王2：双塔奇兵	[剧情, 动作, 奇幻, 冒险]	https://movie.douban.com/subject/1291572/	268957
8	[田中敦子, 大塚明夫, 山寺宏一, 大木民夫, 家弓家正, 玄田哲章, 山内雅人, 小川真司]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1910922395.jpg	1291936	True	False	12	[8.9, 45]	[日本]	1995-11-18	8.9	攻壳机动队	[动作, 科幻, 动画]	https://movie.douban.com/subject/1291936/	57778
36	[娜塔莉·波特曼, 雨果·维文, 斯蒂芬·瑞, 斯蒂芬·弗雷, 约翰·赫特, 蒂姆·皮戈特-史密斯, 鲁珀特·格雷夫斯, 罗杰·阿拉姆, 本·迈尔斯, 西妮德·库萨克, 娜塔莎·怀特曼, 约翰·斯坦丁, 埃迪·马森, 克里夫·阿什伯恩, Emma Field-Rayner, 伊安·布尔费尔德, Mark Phoenix, Alister Mazzotti, 比莉·库克, 盖伊·亨利, 科斯马·肖, Megan Gay, Roderic Culver, Tara Hacking, 安迪·莱什利兹, 查德·史塔赫斯基, 布拉德利·斯蒂夫·福特, Madeleine Rakic-Platt, 塞丽娜·贾尔斯, 卡斯腾·海斯, 伊莫琴·普茨, 劳拉·格林伍德, Kyra Meyer, 玛丽·萧克莱 , 理查德·莱恩, Michael Simkins]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1465235231.jpg	1309046	True	False	13	[8.8, 45]	[美国, 英国, 德国]	2005-12-11	8.8	V字仇杀队	[剧情, 动作, 科幻, 惊悚]	https://movie.douban.com/subject/1309046/	413319
7	[梅尔·吉布森, 苏菲·玛索, 布莱恩·考克斯, 詹姆斯·卡沙莫, 辛·劳洛, 凯瑟琳·麦克马克, 安古斯·麦克菲登]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1374546770.jpg	1294639	True	False	14	[8.8, 45]	[美国]	1995-05-24	8.8	勇敢的心	[动作, 传记, 剧情, 历史, 战争]	https://movie.douban.com/subject/1294639/	292834
9	[基努·里维斯, 凯瑞-安·莫斯, 劳伦斯·菲什伯恩, 雨果·维文, 格洛丽亚·福斯特, 乔·潘托里亚诺, 马库斯·钟, 朱利安·阿拉汗加, 马特·多兰]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1910908765.jpg	1291843	True	False	15	[8.8, 45]	[美国, 澳大利亚]	1999-03-31	8.8	黑客帝国	[动作, 科幻]	https://movie.douban.com/subject/1291843/	275741
13	[松田洋治, 石田百合子, 田中裕子, 小林薰, 西村雅彦, 上条恒彦, 岛本须美, 渡边哲, 佐藤允, 名古屋章, 美轮明宏, 森光子, 森繁久弥]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1613191025.jpg	1297359	True	False	16	[8.8, 45]	[日本]	1997-07-12	8.8	幽灵公主	[动作, 爱情, 战争, 动画, 奇幻, 冒险]	https://movie.douban.com/subject/1297359/	230293
6	[三船敏郎, 仲代达矢, 山田五十铃, 志村乔, 东野英治郎, 加东大介]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2163659004.jpg	1292515	True	False	17	[8.8, 45]	[日本]	1961-04-25	8.8	用心棒	[动作, 犯罪, 剧情, 惊悚]	https://movie.douban.com/subject/1292515/	13404
3	[韦利米尔·巴塔·日沃伊诺维奇, Slobodan Perovic, 鲍里斯·德沃尔尼克]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2376777385.jpg	1305697	False	False	18	[8.8, 45]	[南斯拉夫]	1969-07-14	8.8	桥	[动作, 战争]	https://movie.douban.com/subject/1305697/	11504
8	[田中敦子, 大塚明夫, 阪修, 仲野裕, 大川透, 小野冢贵志, 山寺宏一, 山口太郎]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2183431945.jpg	1870128	False	False	19	[8.8, 45]	[日本]	2006-09-01	8.8	攻壳机动队SSS	[动作, 科幻, 动画]	https://movie.douban.com/subject/1870128/	9361
22	[姜文, 葛优, 周润发, 刘嘉玲, 陈坤, 张默, 姜武, 周韵, 廖凡, 姚橹, 邵兵, 苗圃, 冯小刚, 胡军, 马珂, 白冰, 杜奕衡, 李静, 胡明, 危笑, 杨奇雨, 赵铭]	动作	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p1512562287.jpg	3742360	True	False	20	[8.7, 45]	[中国大陆, 香港]	2010-12-16	8.7	让子弹飞	[剧情, 喜剧, 动作, 西部]	https://movie.douban.com/subject/3742360/	611379
13	[安德鲁·加菲尔德, 萨姆·沃辛顿, 文斯·沃恩, 雨果·维文, 卢克·布雷西, 泰莉莎·帕尔墨, 瑞切尔·格里菲斯, 纳撒尼尔·布佐尼克, 理查德·劳斯伯格, 马特·纳夫莱, 费拉斯·迪拉尼, 瑞安·柯尔, 卢克·佩格勒]	动作	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2397337958.jpg	26325320	True	False	21	[8.7, 45]	[美国, 澳大利亚]	2016-12-08	8.7	血战钢锯岭	[剧情, 传记, 动作, 历史, 战争]	https://movie.douban.com/subject/26325320/	284262
15	[马特·达蒙, 朱丽娅·斯蒂尔斯, 大卫·斯特雷泽恩, 斯科特·格伦, 帕迪·康斯戴恩, 埃德加·拉米雷兹, 阿尔伯特·芬尼, 琼·艾伦, Tom Gallop, 克里·约翰逊, 丹尼尔·布鲁尔, 乔伊·安沙, 科林·斯廷顿, 丹·弗雷登堡, Lucy Liemann]	动作	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p792223507.jpg	1578507	True	False	22	[8.7, 45]	[美国, 德国]	2007-11-15	8.7	谍影重重3	[动作, 悬疑, 惊悚]	https://movie.douban.com/subject/1578507/	175495
10	[周润发, 狄龙, 张国荣, 朱宝意, 李子雄, 田丰, 吴宇森, 曾江, 成奎安, 徐克]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2157672975.jpg	1297574	True	False	23	[8.7, 45]	[香港]	1986-08-02	8.7	英雄本色	[动作, 犯罪]	https://movie.douban.com/subject/1297574/	143658
8	[周润发, 张国荣, 钟楚红, 朱江, 曾江, 胡枫, 唐宁, 邓一君]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2173708731.jpg	1295409	True	False	24	[8.7, 45]	[香港]	1991-02-02	8.7	纵横四海	[剧情, 喜剧, 动作, 犯罪]	https://movie.douban.com/subject/1295409/	137300
9	[张国荣, 张曼玉, 梁朝伟, 林青霞, 张学友, 梁家辉, 杨采妮, 刘嘉玲, 白丽]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p792502535.jpg	3726072	False	False	25	[8.7, 45]	[香港, 中国大陆, 台湾]	2009-03-26	8.7	东邪西毒：终极版	[剧情, 动作, 爱情]	https://movie.douban.com/subject/3726072/	89413
5	[萨尔曼·汗, 哈莎莉·马洛特拉, 卡琳娜·卡普尔, 纳瓦祖丁·席迪圭, 埃朗·哈斯米]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2257314914.jpg	26393561	True	False	26	[8.7, 45]	[印度]	2015-07-17	8.7	小萝莉的猴神大叔	[剧情, 喜剧, 动作, 爱情]	https://movie.douban.com/subject/26393561/	70661
6	[瓦格纳·马拉, 安德烈·拉米罗, 米尔黑·考塔兹, 伊兰迪尔·桑托斯, 玛利亚·瑞贝罗, 索·豪黑]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p858211193.jpg	4304402	False	False	27	[8.7, 45]	[巴西]	2011-11-25	8.7	精英部队2：大敌当前	[剧情, 动作, 犯罪, 惊悚]	https://movie.douban.com/subject/4304402/	44794
5	[仲代达矢, 寺尾聪, 根津甚八, 隆大介, 野村万斋]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2324366931.jpg	1296196	True	False	28	[8.7, 45]	[日本, 法国]	1985-06-01	8.7	乱	[动作, 剧情, 战争]	https://movie.douban.com/subject/1296196/	32212
9	[大塚明夫, 克莱顿·华生, 帕梅拉·阿德龙, 海蒂·布雷斯, Terrence 'T.C.' Carson, 美琳达·克拉克, 奥利薇亚·阿波, Dane A. Davis, William R. Dean]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1185327352.jpg	1292347	True	False	29	[8.7, 45]	[美国]	2003-06-03	8.7	黑客帝国动画版	[动作, 剧情, 动画, 科幻]	https://movie.douban.com/subject/1292347/	30461
5	[三船敏郎, 仲代达矢, 加山雄三, 小林桂树, 团令子]	动作	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2346574759.jpg	1293310	False	False	30	[8.7, 45]	[日本]	1962-01-01	8.7	椿三十郎	[动作, 剧情, 惊悚]	https://movie.douban.com/subject/1293310/	8224
9	[彼得·盖勒, 凯瑟琳·泽塔-琼斯, 乔治·C·斯科特, 爱娃·玛丽·森特, 蒂姆·克里, 罗杰·里斯, 哈莉·简·科扎克, 玛丽露·亨纳尔, 麦克·道尔]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1502753803.jpg	1296542	False	False	31	[8.7, 45]	[加拿大, 美国]	1996-11-17	8.7	铁达尼号沉没记	[剧情, 动作, 历史, 爱情, 灾难]	https://movie.douban.com/subject/1296542/	4921
7	[萨姆·沃辛顿, 佐伊·索尔达娜, 西格妮·韦弗, 史蒂芬·朗, 米歇尔·罗德里格兹, 乔·大卫·摩尔 , 吉奥瓦尼·瑞比西]	动作	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2180085848.jpg	1652587	False	False	32	[8.6, 45]	[美国, 英国]	2010-01-04	8.6	阿凡达	[动作, 冒险, 奇幻, 科幻]	https://movie.douban.com/subject/1652587/	516780
15	[斯科特·安第斯, 瑞恩·波特, 丹尼尔·海尼, T·J·米勒, 杰米·钟, 小达蒙·韦恩斯, 珍尼希斯·罗德里格兹, 詹姆斯·克伦威尔, 艾伦·图代克, 玛娅·鲁道夫, 亚布拉哈姆·本鲁比, 凯蒂·洛斯, 比利·布什, 丹尼尔·吉尔森, 保罗·布里格斯]	动作	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2224568669.jpg	11026735	True	False	33	[8.6, 45]	[美国]	2015-02-28	8.6	超能陆战队	[喜剧, 动作, 科幻, 动画, 冒险]	https://movie.douban.com/subject/11026735/	349864
6	[约翰尼·德普, 杰弗里·拉什, 奥兰多·布鲁姆, 凯拉·奈特莉, 杰克·达文波特, 乔纳森·普雷斯]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1596085504.jpg	1298070	True	False	34	[8.6, 45]	[美国]	2003-11-21	8.6	加勒比海盗	[动作, 冒险, 奇幻]	https://movie.douban.com/subject/1298070/	334177
10	[张国荣, 张曼玉, 梁朝伟, 林青霞, 张学友, 梁家辉, 杨采妮, 刘嘉玲, 邹兆龙, 王祖贤]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1982176012.jpg	1292328	True	False	35	[8.6, 45]	[香港, 台湾]	1994-09-17	8.6	东邪西毒	[剧情, 动作, 爱情, 武侠, 古装]	https://movie.douban.com/subject/1292328/	241717
9	[吴镇宇, 任达华, 黄秋生, 吕颂贤, 张耀扬, 林雪, 王天林, 施绮莲, 高雄]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1538646661.jpg	1300741	False	False	36	[8.6, 45]	[香港]	1999-11-19	8.6	枪火	[剧情, 动作, 犯罪]	https://movie.douban.com/subject/1300741/	93656
5	[二宫和也, 苍井优, 伊势谷友介, 宫藤官九郎, 大森南朋]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p456777022.jpg	1848925	False	False	37	[8.6, 45]	[日本]	2006-12-23	8.6	恶童	[动画, 动作, 冒险, 犯罪]	https://movie.douban.com/subject/1848925/	47010
10	[查尔登·海斯顿, 杰克·霍金斯, 哈雅·哈拉里特, 史蒂芬·博伊德, 休·格里夫斯, 玛莎·斯考特, 凯茜·奥唐内, 山姆·谢斐, 芬利·柯里, 安德鲁·莫瑞尔]	动作	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p453745659.jpg	1293150	True	False	38	[8.6, 45]	[美国]	1959-11-18	8.6	宾虚	[剧情, 动作, 历史, 战争, 冒险]	https://movie.douban.com/subject/1293150/	18682
6	[彼得·威勒, 阿芮尔·温特, 迈克尔·爱默生, 迈克尔·麦基恩 Michael McKean, 马克·瓦雷 Mark Valley, 大卫·塞尔比 David Selby]	动作	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1771403296.jpg	11443810	True	False	39	[8.6, 45]	[美国]	2013-01-29	8.6	蝙蝠侠：黑暗骑士归来(下)	[动作, 动画]	https://movie.douban.com/subject/11443810/	15157
